seed,arm,fit,lambda_1,epoch,train_loss,train_nll,validation_nll
1036,A1,full_refit,0.01,1,0.8197948702437988,0.8186762956715435,nan
1036,A1,full_refit,0.01,2,0.8172266437416152,0.8161077735630675,nan
1036,A1,full_refit,0.01,3,0.8146718386801297,0.8135526667111795,nan
1036,A1,full_refit,0.01,4,0.8121306590646209,0.8110111903981906,nan
1036,A1,full_refit,0.01,5,0.8096032803867347,0.8084835205877282,nan
1036,A1,full_refit,0.01,6,0.8070898478465095,0.8059697996723939,nan
1036,A1,full_refit,0.01,7,0.8045904767636929,0.8034701323705145,nan
1036,A1,full_refit,0.01,8,0.8021052502608402,0.8009845970669046,nan
1036,A1,full_refit,0.01,9,0.7996342169324985,0.7985132417791101,nan
1036,A1,full_refit,0.01,10,0.7971773890353986,0.7960560799066349,nan
1036,A1,full_refit,0.01,11,0.7947347410322135,0.7936130875804009,nan
1036,A1,full_refit,0.01,12,0.7923062084757392,0.7911842020260862,nan
1036,A1,full_refit,0.01,13,0.7898916872511682,0.7887693206758849,nan
1036,A1,full_refit,0.01,14,0.787491033290554,0.7863683009594559,nan
1036,A1,full_refit,0.01,15,0.7851040630205935,0.7839809608696371,nan
1036,A1,full_refit,0.01,16,0.7827305549128758,0.781607080564693,nan
1036,A1,full_refit,0.01,17,0.7803702525186027,0.779246405361875,nan
1036,A1,full_refit,0.01,18,0.7780228692571435,0.7768986504195429,nan
1036,A1,full_refit,0.01,19,0.7756880949689611,0.7745635071642586,nan
1036,A1,full_refit,0.01,20,0.7733656038657168,0.7722406511355416,nan
1036,A1,full_refit,0.01,21,0.7710550631260673,0.7699297505205447,nan
1036,A1,full_refit,0.01,22,0.7687561411589869,0.7676304744055609,nan
1036,A1,full_refit,0.01,23,0.7664685146014559,0.7653424998006255,nan
1036,A1,full_refit,0.01,24,0.7641918734138375,0.7630655167824546,nan
1036,A1,full_refit,0.01,25,0.7619259238473031,0.7607992315138323,nan
1036,A1,full_refit,0.01,26,0.7596703894265614,0.7585433672737945,nan
1036,A1,full_refit,0.01,27,0.7574250103247282,0.7562976638737323,nan
1036,A1,full_refit,0.01,28,0.7551895415934581,0.7540618759246352,nan
1036,A1,full_refit,0.01,29,0.7529637506901251,0.7518357703996233,nan
1036,A1,full_refit,0.01,30,0.7507474146673437,0.7496191238578551,nan
1036,A1,full_refit,0.01,31,0.7485403172990162,0.7474117196031455,nan
1036,A1,full_refit,0.01,32,0.7463422463333984,0.7452133449661706,nan
1036,A1,full_refit,0.01,33,0.7441529909952878,0.743023788830941,nan
1036,A1,full_refit,0.01,34,0.7419723398069488,0.7408428394744587,nan
1036,A1,full_refit,0.01,35,0.7398000787587992,0.7386702827506844,nan
1036,A1,full_refit,0.01,36,0.7376359898336434,0.7365059006232646,nan
1036,A1,full_refit,0.01,37,0.7354798498698216,0.7343494700333171,nan
1036,A1,full_refit,0.01,38,0.7333314297368526,0.7322007620767659,nan
1036,A1,full_refit,0.01,39,0.7311904937900437,0.7300595414584345,nan
1036,A1,full_refit,0.01,40,0.7290567995667238,0.7279255661860214,nan
1036,A1,full_refit,0.01,41,0.726930097685238,0.7257985874652652,nan
1036,A1,full_refit,0.01,42,0.7248101319080493,0.7236783497575371,nan
1036,A1,full_refit,0.01,43,0.7226966393318777,0.7215645909624541,nan
1036,A1,full_refit,0.01,44,0.7205893506705915,0.7194570426907355,nan
1036,A1,full_refit,0.01,45,0.718487990600271,0.7173554305962033,nan
1036,A1,full_refit,0.01,46,0.7163922781401459,0.71525947474023,nan
1036,A1,full_refit,0.01,47,0.7143019270474523,0.7131688899665877,nan
1036,A1,full_refit,0.01,48,0.7122166462082077,0.7110833862690505,nan
1036,A1,full_refit,0.01,49,0.7101361400092179,0.7090026691379364,nan
1036,A1,full_refit,0.01,50,0.708060108679413,0.7069264398750057,nan
1036,A2,full_refit,0.01,1,0.819572409024513,0.8184538344522577,nan
1036,A2,full_refit,0.01,2,0.8169980418205297,0.8158790669439968,nan
1036,A2,full_refit,0.01,3,0.814437255691242,0.8133178460757083,nan
1036,A2,full_refit,0.01,4,0.8118902517328672,0.8107703800305666,nan
1036,A2,full_refit,0.01,5,0.8093571978503994,0.8082368432594994,nan
1036,A2,full_refit,0.01,6,0.8068382290231083,0.8057173767116618,nan
1036,A2,full_refit,0.01,7,0.8043334557958045,0.8032120943846384,nan
1036,A2,full_refit,0.01,8,0.8018429678397255,0.8007210882085609,nan
1036,A2,full_refit,0.01,9,0.7993668290715855,0.7982444247711136,nan
1036,A2,full_refit,0.01,10,0.7969050723196498,0.7957821401180503,nan
1036,A2,full_refit,0.01,11,0.794457696269777,0.7933342362444463,nan
1036,A2,full_refit,0.01,12,0.7920246638011501,0.7909006790862507,nan
1036,A2,full_refit,0.01,13,0.7896059008918807,0.7884813973818262,nan
1036,A2,full_refit,0.01,14,0.7872012959130039,0.7860762821098057,nan
1036,A2,full_refit,0.01,15,0.7848106995264473,0.7836851865244888,nan
1036,A2,full_refit,0.01,16,0.7824339254708051,0.7813079269547146,nan
1036,A2,full_refit,0.01,17,0.7800707523951762,0.7789442845019611,nan
1036,A2,full_refit,0.01,18,0.7777209268586674,0.7765940077760056,nan
1036,A2,full_refit,0.01,19,0.7753841676615411,0.7742568168988001,nan
1036,A2,full_refit,0.01,20,0.7730601715130795,0.7719324089177487,nan
1036,A2,full_refit,0.01,21,0.770748619629872,0.7696204643684621,nan
1036,A2,full_refit,0.01,22,0.7684491845502858,0.7673206542976093,nan
1036,A2,full_refit,0.01,23,0.7661615364484509,0.7650326469090867,nan
1036,A2,full_refit,0.01,24,0.7638853483740253,0.7627561131148759,nan
1036,A2,full_refit,0.01,25,0.7616203000211972,0.7604907305262496,nan
1036,A2,full_refit,0.01,26,0.759366079883827,0.7582361857476024,nan
1036,A2,full_refit,0.01,27,0.7571223859237048,0.7559921751267665,nan
1036,A2,full_refit,0.01,28,0.7548889250598564,0.7537584042865858,nan
1036,A2,full_refit,0.01,29,0.7526654118594291,0.7515345868237159,nan
1036,A2,full_refit,0.01,30,0.7504515667784298,0.7493204425281731,nan
1036,A2,full_refit,0.01,31,0.7482471141667613,0.7471156953514742,nan
1036,A2,full_refit,0.01,32,0.746051780107698,0.7449200712105853,nan
1036,A2,full_refit,0.01,33,0.7438652901401386,0.742733295685085,nan
1036,A2,full_refit,0.01,34,0.7416873669971248,0.740555091740202,nan
1036,A2,full_refit,0.01,35,0.7395177285548098,0.738385177666623,nan
1036,A2,full_refit,0.01,36,0.7373560861501911,0.7362232653922466,nan
1036,A2,full_refit,0.01,37,0.7352021433025275,0.7340690591949184,nan
1036,A2,full_refit,0.01,38,0.7330555947483673,0.7319222547192535,nan
1036,A2,full_refit,0.01,39,0.7309161256962092,0.7297825382018335,nan
1036,A2,full_refit,0.01,40,0.7287834113180295,0.7276495859247331,nan
1036,A2,full_refit,0.01,41,0.7266571165899699,0.725523064011125,nan
1036,A2,full_refit,0.01,42,0.7245368965880048,0.7234026286696542,nan
1036,A2,full_refit,0.01,43,0.7224223972392958,0.7212879268948966,nan
1036,A2,full_refit,0.01,44,0.7203132564110106,0.719178597517703,nan
1036,A2,full_refit,0.01,45,0.7182091052159236,0.7170742724926044,nan
1036,A2,full_refit,0.01,46,0.7161095695307329,0.714974578416837,nan
1036,A2,full_refit,0.01,47,0.7140142718019508,0.7128791383490766,nan
1036,A2,full_refit,0.01,48,0.7119228331441201,0.7107875739235412,nan
1036,A2,full_refit,0.01,49,0.7098348755827555,0.7086995076024287,nan
1036,A2,full_refit,0.01,50,0.7077500242347157,0.7066145648546587,nan
1037,A1,full_refit,0.01,1,0.7426494730967754,0.7414454053886239,nan
1037,A1,full_refit,0.01,2,0.7398999722210445,0.7386970776524124,nan
1037,A1,full_refit,0.01,3,0.7371509751793917,0.7359493102370706,nan
1037,A1,full_refit,0.01,4,0.7344026102528178,0.7332021560527211,nan
1037,A1,full_refit,0.01,5,0.7316550046602966,0.7304557335301076,nan
1037,A1,full_refit,0.01,6,0.7289082679348442,0.7277101510679131,nan
1037,A1,full_refit,0.01,7,0.7261624926865822,0.7249655018658782,nan
1037,A1,full_refit,0.01,8,0.7234177542314189,0.7222218626124902,nan
1037,A1,full_refit,0.01,9,0.7206741099228836,0.7194792925716134,nan
1037,A1,full_refit,0.01,10,0.7179315984725037,0.7167378327801002,nan
1037,A1,full_refit,0.01,11,0.7151902389331553,0.7139975048816172,nan
1037,A1,full_refit,0.01,12,0.7124500296296696,0.7112583097915656,nan
1037,A1,full_refit,0.01,13,0.7097109482463405,0.7085202274548,nan
1037,A1,full_refit,0.01,14,0.7069729534091864,0.7057832182752861,nan
1037,A1,full_refit,0.01,15,0.7042359866705628,0.7030472252346868,nan
1037,A1,full_refit,0.01,16,0.7014999743334164,0.7003121759258186,nan
1037,A1,full_refit,0.01,17,0.6987648298671374,0.6975779850287067,nan
1037,A1,full_refit,0.01,18,0.6960304576039192,0.694844557915012,nan
1037,A1,full_refit,0.01,19,0.6932967573997078,0.6921117951834147,nan
1037,A1,full_refit,0.01,20,0.6905636292571682,0.6893795972178538,nan
1037,A1,full_refit,0.01,21,0.6878309769558392,0.6866478678383747,nan
1037,A1,full_refit,0.01,22,0.6850987102571445,0.6839165165864748,nan
1037,A1,full_refit,0.01,23,0.6823667458019363,0.6811854597223991,nan
1037,A1,full_refit,0.01,24,0.6796350071101084,0.6784546203142728,nan
1037,A1,full_refit,0.01,25,0.6769034241095042,0.6757239278339812,nan
1037,A1,full_refit,0.01,26,0.6741719324979271,0.6729933175637859,nan
1037,A1,full_refit,0.01,27,0.6714404731032537,0.6702627299841085,nan
1037,A1,full_refit,0.01,28,0.6687089913093123,0.6675321102160141,nan
1037,A1,full_refit,0.01,29,0.6659774365636292,0.6648014075389136,nan
1037,A1,full_refit,0.01,30,0.6632457619623051,0.6620705749814528,nan
1037,A1,full_refit,0.01,31,0.6605139239021781,0.6593395689771011,nan
1037,A1,full_refit,0.01,32,0.6577818817916676,0.6566083490762438,nan
1037,A1,full_refit,0.01,33,0.6550495978145653,0.6538768777088809,nan
1037,A1,full_refit,0.01,34,0.652317036743548,0.6511451199942977,nan
1037,A1,full_refit,0.01,35,0.6495841658016696,0.6484130435956011,nan
1037,A1,full_refit,0.01,36,0.6468509545704854,0.6456806186176809,nan
1037,A1,full_refit,0.01,37,0.6441173749429384,0.6429478175469736,nan
1037,A1,full_refit,0.01,38,0.6413834011179476,0.6402146152305443,nan
1037,A1,full_refit,0.01,39,0.6386490096321636,0.6374809888906849,nan
1037,A1,full_refit,0.01,40,0.6359141794229337,0.6347469181698319,nan
1037,A1,full_refit,0.01,41,0.6331788919155491,0.6320123851995231,nan
1037,A1,full_refit,0.01,42,0.6304431311276245,0.6292773746867389,nan
1037,A1,full_refit,0.01,43,0.6277068837841066,0.6265418740114909,nan
1037,A1,full_refit,0.01,44,0.6249701394378981,0.62380587333096,nan
1037,A1,full_refit,0.01,45,0.6222328905931571,0.6210693656875861,nan
1037,A1,full_refit,0.01,46,0.619495132830643,0.6183323471209002,nan
1037,A1,full_refit,0.01,47,0.6167568649365782,0.6155948167850682,nan
1037,A1,full_refit,0.01,48,0.6140180890380289,0.6128567770756552,nan
1037,A1,full_refit,0.01,49,0.6112788107484752,0.6101182337697091,nan
1037,A1,full_refit,0.01,50,0.6085390393269625,0.6073791961827745,nan
1037,A2,full_refit,0.01,1,0.742258514832112,0.7410544471239605,nan
1037,A2,full_refit,0.01,2,0.7395416815695776,0.7383386555485406,nan
1037,A2,full_refit,0.01,3,0.7368252423099677,0.7356231529904271,nan
1037,A2,full_refit,0.01,4,0.734109172882895,0.7329079844291105,nan
1037,A2,full_refit,0.01,5,0.7313935346930246,0.7301932156868315,nan
1037,A2,full_refit,0.01,6,0.7286783854544605,0.7274789079744121,nan
1037,A2,full_refit,0.01,7,0.725963764503426,0.7247651045890886,nan
1037,A2,full_refit,0.01,8,0.7232496865957595,0.7220518248498187,nan
1037,A2,full_refit,0.01,9,0.7205361442515928,0.7193390655378656,nan
1037,A2,full_refit,0.01,10,0.7178231196584877,0.7166268118780701,nan
1037,A2,full_refit,0.01,11,0.7151105961286802,0.7139150494299775,nan
1037,A2,full_refit,0.01,12,0.7123985614237807,0.711203768088922,nan
1037,A2,full_refit,0.01,13,0.7096870062760342,0.7084929606030119,nan
1037,A2,full_refit,0.01,14,0.7069759220472607,0.7057826200262617,nan
1037,A2,full_refit,0.01,15,0.7042652985760426,0.7030727375066512,nan
1037,A2,full_refit,0.01,16,0.701555122329383,0.7003633005017902,nan
1037,A2,full_refit,0.01,17,0.69884537491517,0.6976542913799193,nan
1037,A2,full_refit,0.01,18,0.696136032078194,0.6949456864640229,nan
1037,A2,full_refit,0.01,19,0.6934270634110709,0.6922374557233865,nan
1037,A2,full_refit,0.01,20,0.690718433042551,0.6895295633879349,nan
1037,A2,full_refit,0.01,21,0.6880101013023958,0.6868219695411558,nan
1037,A2,full_refit,0.01,22,0.6853020268496693,0.6841146322460788,nan
1037,A2,full_refit,0.01,23,0.6825941684830493,0.6814075094404496,nan
1037,A2,full_refit,0.01,24,0.6798864861615505,0.6787005600833611,nan
1037,A2,full_refit,0.01,25,0.6771789412948959,0.6759937445550374,nan
1037,A2,full_refit,0.01,26,0.6744714966253599,0.6732870246070227,nan
1037,A2,full_refit,0.01,27,0.6717641159853599,0.6705803631531577,nan
1037,A2,full_refit,0.01,28,0.6690567640890853,0.6678737240755284,nan
1037,A2,full_refit,0.01,29,0.6663494064256248,0.6651670721256551,nan
1037,A2,full_refit,0.01,30,0.663642009274106,0.6624603729482649,nan
1037,A2,full_refit,0.01,31,0.6609345398345723,0.6597535932233819,nan
1037,A2,full_refit,0.01,32,0.6582269664472397,0.657046700898322,nan
1037,A2,full_refit,0.01,33,0.6555192588561866,0.6543396654630618,nan
1037,A2,full_refit,0.01,34,0.6528113884661533,0.6516324582148534,nan
1037,A2,full_refit,0.01,35,0.650103328546696,0.6489250524642605,nan
1037,A2,full_refit,0.01,36,0.6473950543552716,0.6462174236533667,nan
1037,A2,full_refit,0.01,37,0.6446865431741999,0.6435095493814286,nan
1037,A2,full_refit,0.01,38,0.6419777742783767,0.6408014093558826,nan
1037,A2,full_refit,0.01,39,0.6392687288652632,0.6380929853013805,nan
1037,A2,full_refit,0.01,40,0.6365593899834788,0.6353842608640905,nan
1037,A2,full_refit,0.01,41,0.6338497424919678,0.6326752215438941,nan
1037,A2,full_refit,0.01,42,0.6311397730707708,0.6299658546762446,nan
1037,A2,full_refit,0.01,43,0.6284294702901914,0.627256149471704,nan
1037,A2,full_refit,0.01,44,0.6257188247309281,0.6245460971076711,nan
1037,A2,full_refit,0.01,45,0.6230078291369525,0.6218356908564924,nan
1037,A2,full_refit,0.01,46,0.6202964785785458,0.6191249262297099,nan
1037,A2,full_refit,0.01,47,0.6175847706066117,0.616413801121106,nan
1037,A2,full_refit,0.01,48,0.6148727053898869,0.6137023159405233,nan
1037,A2,full_refit,0.01,49,0.6121602858400055,0.6109904737426056,nan
1037,A2,full_refit,0.01,50,0.6094475177405725,0.6082782803650326,nan
1038,A1,full_refit,0.01,1,0.7283233873473672,0.7271856364625476,nan
1038,A1,full_refit,0.01,2,0.725185753819238,0.7240484681796455,nan
1038,A1,full_refit,0.01,3,0.7220574145846433,0.7209205602553516,nan
1038,A1,full_refit,0.01,4,0.7189386306777582,0.7178021736775096,nan
1038,A1,full_refit,0.01,5,0.7158296494751765,0.7146935567276033,nan
1038,A1,full_refit,0.01,6,0.7127307012220564,0.7115949405956585,nan
1038,A1,full_refit,0.01,7,0.7096419968475901,0.7085065372149053,nan
1038,A1,full_refit,0.01,8,0.706563725590806,0.7054285369075837,nan
1038,A1,full_refit,0.01,9,0.7034960524354988,0.7023611058417221,nan
1038,A1,full_refit,0.01,10,0.7004391154438955,0.6993043833890334,nan
1038,A1,full_refit,0.01,11,0.6973930231045526,0.6962584794950182,nan
1038,A1,full_refit,0.01,12,0.6943578518205497,0.6932234721791337,nan
1038,A1,full_refit,0.01,13,0.6913336437219582,0.6901994053406842,nan
1038,A1,full_refit,0.01,14,0.6883204051392425,0.6871862872031101,nan
1038,A1,full_refit,0.01,15,0.6853181062605334,0.6841840899219099,nan
1038,A1,full_refit,0.01,16,0.6823266825578735,0.6811927509489042,nan
1038,A1,full_refit,0.01,17,0.6793460383805526,0.6782121765620449,nan
1038,A1,full_refit,0.01,18,0.6763760526894209,0.6752422475467144,nan
1038,A1,full_refit,0.01,19,0.673416586396423,0.6722828265017917,nan
1038,A1,full_refit,0.01,20,0.6704674903888062,0.6693337658519868,nan
1038,A1,full_refit,0.01,21,0.6675286132036038,0.6663949155267166,nan
1038,A1,full_refit,0.01,22,0.6645998074761784,0.6634661294209817,nan
1038,A1,full_refit,0.01,23,0.6616809346067333,0.6605472700762128,nan
1038,A1,full_refit,0.01,24,0.6587718674528094,0.6576382113871708,nan
1038,A1,full_refit,0.01,25,0.6558724911901531,0.6547388394769742,nan
1038,A1,full_refit,0.01,26,0.652982702733414,0.6518490521307,nan
1038,A1,full_refit,0.01,27,0.6501024092237541,0.6489687572931155,nan
1038,A1,full_refit,0.01,28,0.6472315260685132,0.6460978711148743,nan
1038,A1,full_refit,0.01,29,0.6443699749083295,0.6432363159229207,nan
1038,A1,full_refit,0.01,30,0.6415176817541312,0.6403840183585254,nan
1038,A1,full_refit,0.01,31,0.6386745754223234,0.6375409078123407,nan
1038,A1,full_refit,0.01,32,0.6358405863152571,0.6347069152044049,nan
1038,A1,full_refit,0.01,33,0.6330156455430364,0.6318819721057167,nan
1038,A1,full_refit,0.01,34,0.6301996843537164,0.6290660101687675,nan
1038,A1,full_refit,0.01,35,0.6273926338238154,0.6262589608190974,nan
1038,A1,full_refit,0.01,36,0.6245944247537126,0.6234607551523869,nan
1038,A1,full_refit,0.01,37,0.6218049877092701,0.6206713239781828,nan
1038,A1,full_refit,0.01,38,0.6190242531511709,0.6178905979513964,nan
1038,A1,full_refit,0.01,39,0.6162521515984316,0.6151185077376715,nan
1038,A1,full_refit,0.01,40,0.6134886137840738,0.6123549841703729,nan
1038,A1,full_refit,0.01,41,0.6107335707786966,0.6095999583748685,nan
1038,A1,full_refit,0.01,42,0.6079869540780992,0.6068533618563411,nan
1038,A1,full_refit,0.01,43,0.6052486956686808,0.6041151265650312,nan
1038,A1,full_refit,0.01,44,0.6025187280942643,0.6013851849627544,nan
1038,A1,full_refit,0.01,45,0.5997969845480975,0.5986634701146615,nan
1038,A1,full_refit,0.01,46,0.5970833990051321,0.5959499158215932,nan
1038,A1,full_refit,0.01,47,0.5943779063959892,0.5932444567947193,nan
1038,A1,full_refit,0.01,48,0.5916804428104685,0.5905470288605875,nan
1038,A1,full_refit,0.01,49,0.5889909457099539,0.5878575691761198,nan
1038,A1,full_refit,0.01,50,0.5863093541273207,0.5851760164321829,nan
1038,A2,full_refit,0.01,1,0.7309199735598169,0.7297822226749973,nan
1038,A2,full_refit,0.01,2,0.7277780062668351,0.7266404901916942,nan
1038,A2,full_refit,0.01,3,0.7246456372172598,0.723508316470943,nan
1038,A2,full_refit,0.01,4,0.721523116109169,0.7203859637973856,nan
1038,A2,full_refit,0.01,5,0.7184106159546211,0.7172736116244308,nan
1038,A2,full_refit,0.01,6,0.7153081806121396,0.7141713137166821,nan
1038,A2,full_refit,0.01,7,0.7122156757764987,0.7110789481349921,nan
1038,A2,full_refit,0.01,8,0.709132800869403,0.7079962254475491,nan
1038,A2,full_refit,0.01,9,0.7060591946512109,0.7049227902144394,nan
1038,A2,full_refit,0.01,10,0.7029945651406493,0.7018583495251466,nan
1038,A2,full_refit,0.01,11,0.6999387480269083,0.6988027337360931,nan
1038,A2,full_refit,0.01,12,0.6968916885893993,0.6957558819459198,nan
1038,A2,full_refit,0.01,13,0.693853400239613,0.6927178024858087,nan
1038,A2,full_refit,0.01,14,0.6908239318241728,0.6896885405886992,nan
1038,A2,full_refit,0.01,15,0.687803347886704,0.6866681584340258,nan
1038,A2,full_refit,0.01,16,0.6847917177474802,0.6836567239446135,nan
1038,A2,full_refit,0.01,17,0.6817891095210751,0.6806543045957983,nan
1038,A2,full_refit,0.01,18,0.6787955865933893,0.6776609637698316,nan
1038,A2,full_refit,0.01,19,0.6758112050555132,0.6746767581236711,nan
1038,A2,full_refit,0.01,20,0.6728360111988155,0.6717017350029055,nan
1038,A2,full_refit,0.01,21,0.6698700389390059,0.6687359296281747,nan
1038,A2,full_refit,0.01,22,0.6669133085527332,0.665779363299339,nan
1038,A2,full_refit,0.01,23,0.6639658292141168,0.6628320452920714,nan
1038,A2,full_refit,0.01,24,0.6610276050034863,0.6598939787227305,nan
1038,A2,full_refit,0.01,25,0.6580986397248182,0.6569651658941272,nan
1038,A2,full_refit,0.01,26,0.6551789378309909,0.6540456098252723,nan
1038,A2,full_refit,0.01,27,0.652268503174934,0.6511353132662796,nan
1038,A2,full_refit,0.01,28,0.6493673376036432,0.6482342772988088,nan
1038,A2,full_refit,0.01,29,0.6464754399591338,0.6453425002628153,nan
1038,A2,full_refit,0.01,30,0.643592805390002,0.6424599769955189,nan
1038,A2,full_refit,0.01,31,0.6407194248330477,0.6395866982599326,nan
1038,A2,full_refit,0.01,32,0.6378552846045003,0.6367226502999521,nan
1038,A2,full_refit,0.01,33,0.6350003660932464,0.6338678145090362,nan
1038,A2,full_refit,0.01,34,0.6321546455673425,0.6310221672196634,nan
1038,A2,full_refit,0.01,35,0.6293180941059198,0.6281856796230307,nan
1038,A2,full_refit,0.01,36,0.6264906776625343,0.6253583178233573,nan
1038,A2,full_refit,0.01,37,0.6236723572584558,0.6225400430241489,nan
1038,A2,full_refit,0.01,38,0.6208630892973529,0.6197308118370537,nan
1038,A2,full_refit,0.01,39,0.6180628259869725,0.6169305766982786,nan
1038,A2,full_refit,0.01,40,0.6152715158489481,0.6141392863732387,nan
1038,A2,full_refit,0.01,41,0.6124891042949885,0.6113568865273825,nan
1038,A2,full_refit,0.01,42,0.6097155342465452,0.6085833203401521,nan
1038,A2,full_refit,0.01,43,0.6069507467756029,0.6058185291397419,nan
1038,A2,full_refit,0.01,44,0.6041946817462325,0.6030624530384507,nan
1038,A2,full_refit,0.01,45,0.6014472784395172,0.6003150315514726,nan
1038,A2,full_refit,0.01,46,0.598708476147898,0.5975762041854412,nan
1038,A2,full_refit,0.01,47,0.595978214728466,0.5948459109864999,nan
1038,A2,full_refit,0.01,48,0.5932564351079476,0.5921240930408351,nan
1038,A2,full_refit,0.01,49,0.5905430797349598,0.5894106929233806,nan
1038,A2,full_refit,0.01,50,0.5878380929774711,0.586705655092701,nan
1039,A1,full_refit,0.01,1,0.7527180805833288,0.7514938903331632,nan
1039,A1,full_refit,0.01,2,0.7502315738899735,0.7490094209382012,nan
1039,A1,full_refit,0.01,3,0.7477426518330577,0.746522480404669,nan
1039,A1,full_refit,0.01,4,0.7452509405845416,0.7440327431426489,nan
1039,A1,full_refit,0.01,5,0.742756339199299,0.7415401108635195,nan
1039,A1,full_refit,0.01,6,0.7402588075913934,0.7390445376210776,nan
1039,A1,full_refit,0.01,7,0.7377583385115556,0.7365460090737248,nan
1039,A1,full_refit,0.01,8,0.7352549337527331,0.7340445221099259,nan
1039,A1,full_refit,0.01,9,0.7327485929056111,0.7315400734308581,nan
1039,A1,full_refit,0.01,10,0.7302393101582207,0.7290326555138512,nan
1039,A1,full_refit,0.01,11,0.727727073407606,0.72652225517685,nan
1039,A1,full_refit,0.01,12,0.7252118638057158,0.7240088528252387,nan
1039,A1,full_refit,0.01,13,0.7226936552947504,0.7214924218240312,nan
1039,A1,full_refit,0.01,14,0.7201724140769511,0.7189729278755828,nan
1039,A1,full_refit,0.01,15,0.7176480980961166,0.7164503284482389,nan
1039,A1,full_refit,0.01,16,0.715120656684413,0.7139245723944951,nan
1039,A1,full_refit,0.01,17,0.7125900305820291,0.7113955999595457,nan
1039,A1,full_refit,0.01,18,0.7100561525532091,0.7088633434009947,nan
1039,A1,full_refit,0.01,19,0.7075189487707494,0.7063277283905023,nan
1039,A1,full_refit,0.01,20,0.7049783410059893,0.7037886762328419,nan
1039,A1,full_refit,0.01,21,0.7024342494656458,0.7012461067407658,nan
1039,A1,full_refit,0.01,22,0.6998865959291215,0.698699941414312,nan
1039,A1,full_refit,0.01,23,0.6973353067437629,0.6961501064749983,nan
1039,A1,full_refit,0.01,24,0.694780315276876,0.6935965353456731,nan
1039,A1,full_refit,0.01,25,0.6922215635795504,0.6910391703242046,nan
1039,A1,full_refit,0.01,26,0.689659003216341,0.6884779634020142,nan
1039,A1,full_refit,0.01,27,0.6870925953820125,0.6859128763509751,nan
1039,A1,full_refit,0.01,28,0.6845223105196075,0.6833438802997346,nan
1039,A1,full_refit,0.01,29,0.6819481276695066,0.680770955037528,nan
1039,A1,full_refit,0.01,30,0.6793700337395444,0.6781940882425639,nan
1039,A1,full_refit,0.01,31,0.6767880228229949,0.675613274765815,nan
1039,A1,full_refit,0.01,32,0.6742020956300533,0.673028516036923,nan
1039,A1,full_refit,0.01,33,0.6716122590528734,0.6704398196113613,nan
1039,A1,full_refit,0.01,34,0.6690185258567847,0.6678471988496806,nan
1039,A1,full_refit,0.01,35,0.6664209144771943,0.6652506727064917,nan
1039,A1,full_refit,0.01,36,0.6638194488973863,0.6626502656029851,nan
1039,A1,full_refit,0.01,37,0.6612141585824546,0.6600460073574361,nan
1039,A1,full_refit,0.01,38,0.6586050784462898,0.6574379331504527,nan
1039,A1,full_refit,0.01,39,0.6559922488310401,0.654826083504676,nan
1039,A1,full_refit,0.01,40,0.6533757154818732,0.652210504262284,nan
1039,A1,full_refit,0.01,41,0.6507555295045133,0.6495912465482855,nan
1039,A1,full_refit,0.01,42,0.648131747298881,0.6469683667132469,nan
1039,A1,full_refit,0.01,43,0.6455044304684945,0.6443419262551321,nan
1039,A1,full_refit,0.01,44,0.6428736457109946,0.6417119917253196,nan
1039,A1,full_refit,0.01,45,0.640239464699036,0.639078634627414,nan
1039,A1,full_refit,0.01,46,0.6376019639619741,0.6364419313183762,nan
1039,A1,full_refit,0.01,47,0.634961224777075,0.6338019629195195,nan
1039,A1,full_refit,0.01,48,0.6323173330749052,0.6311588152406593,nan
1039,A1,full_refit,0.01,49,0.6296703793583885,0.6285125787154856,nan
1039,A1,full_refit,0.01,50,0.6270204586303518,0.6258633483417344,nan
1039,A2,full_refit,0.01,1,0.7465893950234239,0.7453652047732583,nan
1039,A2,full_refit,0.01,2,0.7441545780140623,0.7429323663451389,nan
1039,A2,full_refit,0.01,3,0.7417161761720109,0.7404959064046589,nan
1039,A2,full_refit,0.01,4,0.7392742200445542,0.7380558516381636,nan
1039,A2,full_refit,0.01,5,0.7368286882401243,0.7356121778125028,nan
1039,A2,full_refit,0.01,6,0.7343795569615628,0.7331648665924153,nan
1039,A2,full_refit,0.01,7,0.7319268210461305,0.7307139192548258,nan
1039,A2,full_refit,0.01,8,0.7294704773712337,0.7282593366947808,nan
1039,A2,full_refit,0.01,9,0.7270105177059515,0.7258011132518827,nan
1039,A2,full_refit,0.01,10,0.7245469273719628,0.723339236003576,nan
1039,A2,full_refit,0.01,11,0.7220796865797233,0.7208736861928171,nan
1039,A2,full_refit,0.01,12,0.7196087730834669,0.7184044419958615,nan
1039,A2,full_refit,0.01,13,0.7171341644480184,0.7159314810401024,nan
1039,A2,full_refit,0.01,14,0.7146558388939669,0.7134547814971449,nan
1039,A2,full_refit,0.01,15,0.7121737750987592,0.7109743220800335,nan
1039,A2,full_refit,0.01,16,0.7096879517759764,0.7084900817215383,nan
1039,A2,full_refit,0.01,17,0.7071983476022187,0.7060020394203681,nan
1039,A2,full_refit,0.01,18,0.7047049417163878,0.7035101745105329,nan
1039,A2,full_refit,0.01,19,0.702207714403779,0.7010144671911404,nan
